arxiv_id,published,year,title,summary,authors,primary_category,all_subjects,math_categories,url,pdf_url
2606.16990v1,2026-06-15,2026,Analytic Torsion and Spectral Gap Capture Persistent-Laplacian Performance,"While persistent Laplacians (PL) offer a richer geometric representation of data than persistent homology, utilizing their full eigenspectrum for learning tasks is often hampered by high dimensionality and the ``varying length'' problem across different filtration scales. We propose a compact spectral representation that distills the persistent Laplacian into three mathematically grounded invariants: Betti numbers, the spectral gap, and analytic torsion. Across benchmark datasets including MNIST, QM-3D, and SKEMPI WT, we demonstrate that this reduced feature space captures the essential predictive signal of the full spectrum, and in some cases outperforms it, while significantly reducing computational overhead and preventing the noise introduced by higher-frequency eigenvalues. Our results suggest that these invariants provide a principled, fixed-length interface between spectral geometry and topological learning.","Jernej Grlj, Aaron D. Lauda",cs.LG,cs.LG; math.AT,math.AT,http://arxiv.org/abs/2606.16990v1,https://arxiv.org/pdf/2606.16990v1
2606.16997v1,2026-06-15,2026,Bounds for Genus Zero Gromov-Witten Invariants,"We give a bound for the norm of each primary genus zero Gromov-Witten invariant in any smooth projective variety. This bound depends only on the maximum degree of its defining polynomials, the norms of the differential forms representing each insertion, the number of marked points and the degree of the curves. These bounds grow factorially in the number of marked points and a multiple of the degree. This implies that the Borel transform of the genus zero primary generating function converges absolutely in a particular translation of the ample cone.   To prove these bounds, we start with Siebert's formula, expressing genus zero Gromov-Witten invariants in terms of the Segre class of the normal cone of the underlying moduli space inside the space of curves mapping to projective space and the Chern classes of the bundle whose fiber over a curve is the space of sections of the pulled back normal bundle. We then use this description to bound each primary Gromov-Witten invariant in terms of an intermediate count of curves called the D-volume. A deformation to the normal cone argument is then used to compare such an intermediate count with one in projective space.",Mark McLean,math.AG,math.AG; math.SG,math.AG;math.SG,http://arxiv.org/abs/2606.16997v1,https://arxiv.org/pdf/2606.16997v1
2606.17000v1,2026-06-15,2026,The Complexity of Min-Max Optimization for Quadratic Polynomials,"We prove that computing approximate stationary points of min-max optimization over the hypercube is PPAD-hard for quadratic polynomials. This holds even when the polynomials are multilinear, each variable appears in at most three monomials, and the approximation factor is inverse polynomial. As a direct consequence, we obtain the first PPAD-hardness results for two-team zero-sum polymatrix games.","Martino Bernasconi, Matteo Castiglioni, Andrea Celli, Alexandros Hollender",cs.CC,cs.CC; cs.GT; cs.LG; math.OC,math.OC,http://arxiv.org/abs/2606.17000v1,https://arxiv.org/pdf/2606.17000v1
2606.17007v1,2026-06-15,2026,Mathematical Analysis of Subwavelength Resonances and Gradient Blow-up for Two Close-to-Touching Inclusions within the Two-Dimensional Elasticity,"Subwavelength elastic resonators can concentrate wave energy at length scales far below the incident wavelength, but their behavior becomes especially delicate when two resonators almost touch. In this paper, we give a rigorous analysis of a two-dimensional dimer made of two high-contrast hard inclusions embedded in a soft elastic matrix. The analysis confronts two features that are absent from the corresponding three-dimensional theory: the logarithmic low-frequency singularity of the two-dimensional elastic fundamental solution and the possible non-invertibility of the static single-layer potential. We overcome these difficulties by proving the invertibility of the correct frequency-dependent leading-order operator and then using it to reduce the resonance problem to a finite-dimensional system. For generally convex resonators satisfying natural symmetry assumptions, we derive six subwavelength resonant frequencies and identify their dependence on the material contrast $δ$ and the inter-inclusion distance $\varepsilon$. We further quantify the resonant field concentration in the narrow gap. In the regime $\varepsilon=\Ocal(δ^β)$, $0<β<2$, the gradients of the eigenmodes display sharply classified blow-up behavior: some modes attain the stronger rate $\Ocal(1/\varepsilon)$ at the closest point of the gap, while others blow up at the rate $\Ocal(1/\sqrt{\varepsilon})$ away from the centerline; the remaining mode is governed by a boundary mismatch mechanism. These results uncover resonance-induced singularities that are markedly stronger and more structured than those in static or non-resonant elasticity, and they provide a framework for analyzing larger clusters of closely spaced elastic subwavelength resonators.","Hongjie Li, Longjuan Xu, Haolun Yang",math.AP,math.AP; math-ph,math.AP,http://arxiv.org/abs/2606.17007v1,https://arxiv.org/pdf/2606.17007v1
2606.17013v1,2026-06-15,2026,Exploding and vanishing gradients in deep neural networks: the effect of residual connections,"The well known phenomenon of exploding and vanishing gradients in deep neural networks is analyzed using multiplicative ergodic theory. The effect of adding a residual connection is explained in this context. Specifically, a characterization of Liapunov exponents due to Furstenberg and Kifer is exploited in order to make a precise statement about the Liapunov spectrum and the effect of residual connections on it.",Vivek S Borkar,math.OC,math.OC; cs.LG,math.OC,http://arxiv.org/abs/2606.17013v1,https://arxiv.org/pdf/2606.17013v1
2606.17014v1,2026-06-15,2026,Filtered Conformal Ellipsoids for Graph-Native Time Series,"Joint prediction sets for multivariate time series should control a single event while adapting to cross-coordinate dependence. We study filtered conformal ellipsoids: a frozen state-space filter emits a one-step predictive mean and covariance, and split-conformal calibration is applied to the resulting Mahalanobis scores. The filter is used to choose the ellipsoid shape; conformal calibration chooses the scalar radius, so the construction benefits from a learned predictive covariance without relying on Gaussian tail probabilities for coverage. The main difficulty is that filtered scores are dependent and learned recurrent filters need not contract in their raw hidden state; we therefore analyse contraction in an observable predictive-law quotient that identifies hidden states producing the same future sequence of emitted Gaussian laws. Under a stable Bayes Gaussian-projection filter, covariance bounds, and a finite-horizon observability Fisher condition, small excess Gaussian negative log-likelihood implies contraction of the learned emitted laws. Combined with a threshold-autocovariance envelope this yields a Chebyshev-type approximate coverage bound for filtered split-conformal prediction under dependence; a sharper Bernstein-type bound requires an additional geometric-mixing concentration assumption. Under Gaussian oracle realisability we also obtain a near-oracle log-volume comparison within the class of conditionally valid Gaussian ellipsoid rules. We instantiate the framework with a GCN-GRU filter with diagonal-plus-low-rank covariance. On moderate-size graph-native traffic benchmarks (METRLA-$20$ and PEMSBAY-$50$), the learned filter gives sharper at-target ellipsoids than static-covariance and non-filter baselines; at full-graph scale and on non-graph-native datasets, factor and copula baselines can be stronger.",Yannick Limmer,cs.LG,cs.LG; math.ST; stat.ML,math.ST,http://arxiv.org/abs/2606.17014v1,https://arxiv.org/pdf/2606.17014v1
2606.17015v1,2026-06-15,2026,Uniqueness of the blow-up for some Alt-Phillips cones,"We establish uniqueness of blow-ups, with sharp quantitative convergence, for several classes of singular minimizing cones in the Alt-Phillips problem, in the range $γ\in(0,2)$. As a consequence, we obtain uniqueness at every free boundary point for $γ\in(1,2)$ in dimensions $d=2,3,4$, and for $γ\in\left(1,\frac32\right)$ in dimensions $d\geq 5$.   The proof is based on three new logarithmic epiperimetric inequalities. The sharp distinction between polynomial and logarithmic convergence is governed by a finite-dimensional integrability condition (sub-integrability) for the spherical linearized problem.   We prove this sharpness for radial and cylindrical cones through an explicit integrability and bifurcation analysis, and show that logarithmic convergence may be sharp even in dimension two. In contrast, we show that the one-dimensional cone is exceptional: although the integrability condition fails, the convergence is polynomial.   Finally, we characterize the minimality of the radial cone in terms of $γ$ and $d$ by means of a one-dimensional calibration argument, exhibiting in dimension $d\geq6$ a nontrivial regime in which the radial cone is stable but not minimizing.","Matteo Carducci, Giorgio Tortone",math.AP,math.AP,math.AP,http://arxiv.org/abs/2606.17015v1,https://arxiv.org/pdf/2606.17015v1
2606.17017v1,2026-06-15,2026,Symmetric Extension Complexity of the Spanning Tree Polytope,"In this note, we prove a tight lower bound on symmetric extended formulations for the spanning tree polytope of the complete graph. More precisely, let $P_{ST}(K_n)$ be the spanning tree polytope of $K_n$. We show that, for all $n\ge13$, every symmetric extended formulation for $P_{ST}(K_n)$ has at least $\binom n3$ inequalities. Since the classical Martin formulation has a symmetric formulation of size $O(n^3)$, this gives \[   \operatorname{xcs}(P_{ST}(K_n))=Θ(n^3). \]",Sebastian Pokutta,math.CO,math.CO; math.OC,math.CO;math.OC,http://arxiv.org/abs/2606.17017v1,https://arxiv.org/pdf/2606.17017v1
2606.17021v1,2026-06-15,2026,"The exact value of the Ramsey number $R(K_4-e,K_7)$","We compute the exact value of the Ramsey number $R(K_4-e,K_7)$. It is equal to 28.",William J. Wesley,math.CO,math.CO,math.CO,http://arxiv.org/abs/2606.17021v1,https://arxiv.org/pdf/2606.17021v1
2606.17022v1,2026-06-15,2026,Learning the Geometry of Data: A Mathematical Review of Shape Space Analysis,"A central objective of machine learning is to identify structure and patterns in data. Advances in data acquisition have increasingly produced datasets whose observations possess rich geometric form, giving rise to shape spaces that encode variability in object geometry. Such datasets arise across a wide range of disciplines, including biology, medicine, anthropology, and computer vision, where subtle geometric differences often carry important scientific information. Traditional machine learning methods, however, are frequently ill-equipped to account for the nonlinear geometric structure underlying these data.   This survey synthesizes a rapidly growing body of work on shape space analysis, which provides a mathematical and computational framework for the study of geometric data. Drawing on ideas from differential geometry, statistics, and machine learning, we organize the literature around a common analytical pipeline: shape representation and parameterization, the rigorous construction of robust geodesic metrics, statistical analysis on shape spaces, and geometry-aware learning methods. We discuss how these tools enable the characterization of shape variability, the comparison of geometric objects, and the analysis of structural trajectories across populations and time.   To illustrate the breadth of the field, we highlight applications spanning multiple scales of biological organization, including studies of subcellular morphology and primate tooth evolution. Across these and many other domains, researchers face common challenges arising from complex, nonlinear, and often unaligned geometric variation. The review concludes by identifying key theoretical and computational challenges, as well as emerging opportunities driven by increasingly large and diverse geometric datasets.","Gary P. T. Choi, Khanh Dao Duc, Shira Faigenbaum-Golovin, Karen Habermann, Emmanuel Hartman, Christoph von Tycowicz, Chi Zhang, Wenjun Zhao, Felix Zhou",math.ST,math.ST; cs.LG; stat.ML,math.ST,http://arxiv.org/abs/2606.17022v1,https://arxiv.org/pdf/2606.17022v1
