arxiv_id,published,year,title,summary,authors,primary_category,all_subjects,math_categories,url,pdf_url,passes_filter,category,confidence,reason,classification_date,classification_method
2608.27276v2,2026-08-27,2026,The complete spectrum of the linearized $p$-Laplacian at a Sobolev extremal,"Let $1<p<n$ and let $v(x)=(1+|x|^{p/(p-1)})^{-(n-p)/p}$ be the standard radial extremal for the sharp Sobolev inequality. We determine all eigenvalues and eigenspaces of the linearized $p$-Laplacian at $v$, defined by its closed quadratic form in $L^2(\mathbb{R}^n,v^{p^*-2} dx)$. After decomposition into spherical harmonics, an explicit gauge transformation and a change of variables identify each radial operator with a shifted Jacobi operator. This yields a complete eigenbasis indexed by $(\ell,k)\in\mathbb{N}_0^2$, where $\ell$ is the angular degree and $k$ is the radial mode number.",Yitian Zhang,math.AP,math.AP,math.AP,http://arxiv.org/abs/2608.27276v2,https://arxiv.org/pdf/2608.27276v2,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27208v1,2026-08-27,2026,Hankel determinants of Catalan-like sequences,"In this paper, we compute the (shifted) Hankel determinants of Catalan-like sequences, which arise naturally from the weighted enumerations of nonintersecting Motzkin meanders. Among these determinant evaluations, one and a half are newly discovered, featuring generic shifted Hankel determinants; two were formulated earlier by Cigler and Krattenthaler in an equivalent combinatorial form; and the rest were conjectured by Cigler. As an application, we further confirm a conjectural binomial determinant identity proposed by Cigler and Krattenthaler.","Shane Chern, Wenle Shi",math.CO,math.CO; math.NT,math.CO;math.NT,http://arxiv.org/abs/2608.27208v1,https://arxiv.org/pdf/2608.27208v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27209v1,2026-08-27,2026,Connecting Riemannian Geometry and Statistical Inference for Correlation Matrices,"The quotient-affine metric gives an intrinsic Riemannian geometry to full-rank correlation matrices, but its geodesic distance has no closed form and we are not aware of an analytic asymptotic null distribution for it. We connect this geometry, introduced in 2019, with Jennrich's 1970 asymptotic test for equality of correlation matrices. The quadratic form underlying Jennrich's statistic is exactly one half of the quotient-affine metric tensor. The identity arises because eliminating marginal standard deviations from Gaussian Fisher information performs the same projection as quotienting out diagonal rescalings. Jennrich's statistic therefore evaluates the local quotient-affine quadratic form directly. Moreover, for two independent Gaussian samples with a common population correlation matrix, the squared geodesic distance, scaled by effective sample size, converges in distribution to $4χ^2_d$, where $d = p(p-1)/2$. For $p=2$, the result reduces to the two-sample Fisher $z$ test.",Argyn Kuketayev,math.ST,math.ST,math.ST,http://arxiv.org/abs/2608.27209v1,https://arxiv.org/pdf/2608.27209v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.21354v1,2026-08-21,2026,Almost sure upper bound for sums of random multiplicative functions and critical chaos,"Let $f$ be a Steinhaus or Rademacher random multiplicative function. We use methods from the theory of critical chaos to improve on the best known upper bound for partial sums of random multiplicative functions. In particular, our results imply that for any $\varepsilon>0$, almost surely $$ \Big|\sum_{n\le x}f(n)\Big|   \ll_{f,\varepsilon}\sqrt{x}(\log_2x)^{1/4}(\log_3x)^{1+\varepsilon}. $$ This proves in a strong form a conjecture of Harper on large fluctuations of partial sums of random multiplicative functions, and determines the exact corresponding logarithmic exponent.",William Verreault,math.NT,math.NT; math.PR,math.NT;math.PR,http://arxiv.org/abs/2608.21354v1,https://arxiv.org/pdf/2608.21354v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.20912v1,2026-08-21,2026,A reconstruction lemma for enhanced bypass sequences,"In the appendix of [LSV26], the authors produce an invariant for contact structures on $Σ\times [0,1]$. In this paper, we prove a result announced there which states that this is in-fact a full invariant. As an application, we provide an independent proof of Eliashbergs theorem and show that various construction methods for contact structures are equivalent.",Matthias Scharitzer,math.GT,math.GT; math.SG,math.GT;math.SG,http://arxiv.org/abs/2608.20912v1,https://arxiv.org/pdf/2608.20912v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.20832v1,2026-08-21,2026,A note on $N$-Koszul algebras of finite global dimension,"In this note, we prove that, under Kabbaj's weighted polynomial Hilbert-series hypothesis, every $N$-Koszul graded algebra of finite global dimension with $N>2$ is necessarily $3$-Koszul of global dimension $3$.","Zeyu Chen, Silu Liu",math.RA,math.RA,math.RA,http://arxiv.org/abs/2608.20832v1,https://arxiv.org/pdf/2608.20832v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.20854v1,2026-08-21,2026,Heat Codimension and Scalar Curvature,"Motivated by recent proofs of Gromov's codimension-two volume-growth conjecture, we propose a synthetic theory for scalar lower bound on metric measure Dirichlet spaces.",Bang-Xian Han,math.MG,math.MG; math.DG; math.PR,math.DG;math.MG;math.PR,http://arxiv.org/abs/2608.20854v1,https://arxiv.org/pdf/2608.20854v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.20848v1,2026-08-21,2026,The sup-inf-completion of a Dedekind complete vector lattice,"We introduce the sup-inf-completion of a Dedekind complete vector lattice, an essentially unique extension in which every nonempty subset has both a supremum and an infimum. Since this completion is not a cone, we develop the more general framework of lattice stars, which provides the natural setting for its construction. We establish the fundamental properties of the sup-inf-completion, including a universal property, a representation theorem, and a characterization of its bands and band projections. As an application, we extend the Riemann integral on Dedekind complete $f$-algebras to Type I and Type II improper integrals. We conclude by showing that power series on universally complete vector lattices may be integrated term-by-term.","Eder Kikianty, Luan Naude, Mark Roelands, Christopher Schwanke",math.FA,math.FA,math.FA,http://arxiv.org/abs/2608.20848v1,https://arxiv.org/pdf/2608.20848v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.20917v1,2026-08-21,2026,The Trachenko-Zaccone equation: nonlinear relaxation from glasses to complex systems,"The Trachenko-Zaccone equation provides a compact nonlinear dynamical framework for describing non-Debye relaxation in disordered condensed matter. Originally developed to rationalize stretched- and compressed-exponential relaxation in liquids and glasses from the dynamics of interacting local relaxation events, the same equation has subsequently appeared in broader contexts, including polymer relaxation and nonlinear models of global population dynamics. This review retraces the conceptual development of the equation, with particular emphasis on its physical origin in Kostya Trachenko's feed-forward interaction mechanism, its mathematical structure, and its possible generalizations. We also include personal recollections of the work with Kostya Trachenko at Queen Mary University of London in August 2019, during which the equation emerged in essentially its present form. After reviewing applications to stress relaxation, glassy materials, polymer relaxation and population dynamics, we discuss future directions including time-dependent feedback parameters, coupled order parameters, heterogeneous and spatially resolved formulations, flux terms, network versions and stochastic extensions. The central theme of the review is that the Trachenko-Zaccone equation should be viewed not only as a model of glassy relaxation, but as a general nonlinear feedback equation with potential applications across complex systems.","Alessio Zaccone, Valeriy V. Ginzburg, Oleg V. Gendelman, Sofia F. Mauro, John C. Mauro",cond-mat.dis-nn,cond-mat.dis-nn; cond-mat.mtrl-sci; cond-mat.soft; math.DS; nlin.CD,math.DS,http://arxiv.org/abs/2608.20917v1,https://arxiv.org/pdf/2608.20917v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.20923v1,2026-08-21,2026,Radial pinching and topological rigidity for free boundary Gaussian $f$-minimal submanifolds,"Let $M^k\subset \overline{B}_R^N$ be a smooth compact connected orientable free boundary $f_c$-minimal submanifold of the closed Euclidean ball, where $f_c(x)=c|x|^2/2$ and $c\ge 0$. Assume that $cR^2\le k$ and $|A_{x^\perp}|^2\le 1+\frac{1}{k-1}(1-c|x^\perp|^2)^2$, where $A_{x^\perp}(X,Y)=\langle x^\perp,A(X,Y)\rangle$. We prove that $M$ is diffeomorphic either to $D^k$ or to $S^1\times D^{k-1}$; strict pinching yields the disk. The proof uses Hessian convexity of the squared-distance function, a nullity estimate along its minimum set, and a sublevel-set argument. In dimension two and codimension one, the non-disk branch is rotationally symmetric. We also construct a local family of embedded rotational examples for small $c\ge 0$, with the $c=0$ member equal to the critical catenoid.",Niang Chen,math.DG,math.DG,math.DG,http://arxiv.org/abs/2608.20923v1,https://arxiv.org/pdf/2608.20923v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.20959v1,2026-08-21,2026,Graded-fusion 2-categories and quantum homotopy invariants of 4-manifolds,"We introduce 3-group-graded extensions of fusion 2-categories, where 3-groups are modeled by 2-crossed modules. From this data, we derive a state-sum invariant of 4-manifolds equipped with a homotopy class of maps to a homotopy 3-type, or equivalently of flat 3-bundles over 4-manifolds. This invariant is nontrivial and generalizes the Douglas-Reutter invariant of 4-manifolds. To construct our invariant, we encode homotopy classes of maps to the classifying space of a 3-group $σ$ via $σ$-colorings of triangulations, and we generalize Pachner's theorem in this context.",Matthew Cellot,math.GT,math.GT; math.AT; math.QA,math.AT;math.GT;math.QA,http://arxiv.org/abs/2608.20959v1,https://arxiv.org/pdf/2608.20959v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.20972v1,2026-08-21,2026,Non-unique singular solutions for KP and modified KP equations on $\mathbb T^2$ and $\mathbb R^2$,"We construct infinitely many weak singular solutions with zero initial data and compact time support for third- and fifth-order KP-I, KP-II, and their modified counterparts on $\mathbb T^2$ and $\mathbb R^2$. Their nonlinearities are cutoff-independent, absolutely convergent Fourier convolutions. Quadratic solutions belong to $C_tL^p$ for $p<2$ and $C_t(H^{-σ,0}\cap H^{-σ})$ for $σ>0$. Modified solutions belong to $C_tL^p$ for $p<3$. One cubic family lies in $C_tH^α$ for $α<1/3$; another has parabolic Fourier support and lies in $C_tH^{s,0}$ for $s<1/2$ and $C_tH^α$ for $α<1/4$. The exponents $1/3$ and $1/2$ are sharp at the $L^3$ product threshold. For quadratic fifth-order KP on $\mathbb R^2$, the nonuniqueness range is almost sharp. We also construct periodic stationary KP-I and KP-II solutions and prove that $L^2$ is the sharp threshold between singular stationary KP-I solutions and smoothness.",Alexandru F. Radu,math.AP,math.AP,math.AP,http://arxiv.org/abs/2608.20972v1,https://arxiv.org/pdf/2608.20972v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.20950v1,2026-08-21,2026,Concentration-compactness for the geometric polyharmonic heat flow,"We develop a concentration-compactness theory for geometric evolution equations of arbitrarily high order, using the geometric polyharmonic heat flow of closed immersed surfaces in \(\R^3\) as the model case. The flow is the \((2p+2)\)-order normal evolution \[   \partial_t f=(-1)^{p+1}Δ^p H\,ν,\qquad p\geq1, \] which includes the surface diffusion flow when \(p=1\). We prove localised energy estimates with sharp cut-off bookkeeping, interior estimates, a lifespan/concentration alternative, tracefree-curvature \(\varepsilon\)-regularity estimates, and a gap theorem for stationary solutions. These tools are then combined with a blowup argument, the preservation of signed enclosed volume, and the monotonicity of area to rule out singularities below a small tracefree-curvature threshold. Consequently, for connected initial immersions satisfying \(\|A^o\|_2^2<\varepsilon\), where \(\varepsilon>0\) depends only on the order of the flow, the solution exists for all time and converges exponentially in \(C^\infty\) to a round sphere with the preserved enclosed volume.","James McCoy, Scott Parkins, Glen Wheeler, Valentina Wheeler",math.AP,math.AP,math.AP,http://arxiv.org/abs/2608.20950v1,https://arxiv.org/pdf/2608.20950v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.20843v1,2026-08-21,2026,On the Greedoid Tutte Polynomial for simple rooted graphs,"The Tutte polynomial, through its rank-generating formula, provides a unified framework for describing various combinatorial structures of graphs and matroids, and serves as an important polynomial invariant connecting graph theory, matroid theory, and their related applications. Let $G=(V(G),E(G),r(G))$ be a simple rooted graph, where $V(G)$ is the vertex set, $E(G)$ is the edge set, and $r(G)$ is the root. Let $Γ(G)$ be the greedoid induced by the rooted graph $G$, and let its greedoid Tutte polynomial be denoted by $T(Γ(G);x,y)$. Let $r=r(G)$, $L_r(G)=\{v\in V(G)\setminus\{r\}: rv\in E(G),\ d_G(v)=1\}$, and $\ell_r(G)=|L_r(G)|$. Gordon and McMahon proposed the following conjecture: for rooted graphs, $\operatorname{ord}_{x}T(Γ(G);x,y)=\ell_r(G)$, where $\operatorname{ord}_{x}T(Γ(G);x,y)=\max\{a\in\mathbb Z_{\geq0}:x^a\mid T(Γ(G);x,y)\}$, that is, the highest power of $x$ dividing $T(Γ(G);x,y)$ is equal to the number of leaf vertices adjacent to the root. In this paper, we proved that this conjecture holds for all simple rooted graphs.","Jianxuan Luo, Tingzeng Wu, Hong-Jian Lai",math.CO,math.CO,math.CO,http://arxiv.org/abs/2608.20843v1,https://arxiv.org/pdf/2608.20843v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
